manufacturer,model,year,mileage,selling_condition,grade,fuel,transmission,color,price
Peugeot,406,1997,206024,Foreign used,C,Petrol,Manual,red,930000
Mercedes-Benz,E320,2004,248867,Nigerian used,D,Petrol,Automatic,blue,1045000
Mercedes-Benz,Gl450,2002,123456,Nigerian used,D,Petrol,Automatic,black,9210000
Jeep,Liberty,2004,178794,Nigerian used,E,Petrol,Automatic,black,700000
Peugeot,407,2004,380832,Nigerian used,D,Petrol,Manual,silver,815000
Ford,Escape,2010,264958,Foreign used,E,Petrol,Automatic,grey,2540000
Kia,Optima,2014,143191,Nigerian used,B,Petrol,Automatic,grey,3690000
Ford,Explorer,2013,124170,Nigerian used,D,Petrol,Automatic,black,3460000
Nissan,Almera,2013,108226,Nigerian used,C,Petrol,Automatic,grey,1380000
Nissan,Almera,2013,152318,Nigerian used,E,Petrol,Automatic,grey,1380000
Nissan,Almera,2013,124807,Nigerian used,D,Petrol,Manual,grey,1380000
Nissan,Almera,2013,146355,Nigerian used,C,Petrol,Automatic,silver,1380000
Honda,Accord,2015,105479,Foreign used,C,Petrol,Automatic,black,6680000
Ford,Edge,2014,106098,Nigerian used,D,Petrol,Automatic,black,4025000
Mercedes-Benz,S550,2013,59344,Foreign used,D,Petrol,Automatic,black,24160000
Peugeot,408,2011,97226,Nigerian used,C,Petrol,Automatic,grey,1505000
Mazda,Cx-7,2007,111284,Nigerian used,D,Petrol,Automatic,black,930000
Nissan,Almera,2013,0,Nigerian used,D,Petrol,Automatic,silver,1380000
Honda,Accord,1998,175909,Nigerian used,D,Petrol,Automatic,green,471500
Toyota,Camry,2012,216505,Nigerian used,E,Petrol,Automatic,white,2311500
Nissan,Almera,2013,75137,Nigerian used,D,Petrol,Automatic,grey,1380000
Toyota,Sienna,2006,102050,Foreign used,D,Petrol,Automatic,white,3030250
Toyota,Sienna,2018,266,Foreign used,C,Petrol,Automatic,grey,9696800
Kia,Rio,2013,111447,Nigerian used,D,Petrol,Automatic,black,1334000
Kia,Rio,2012,114199,Nigerian used,D,Petrol,Automatic,black,1161500
Honda,Cr-V,2005,165870,Nigerian used,D,Petrol,Automatic,gold,1276500
Lexus,Gx,2010,81396,Nigerian used,B,Petrol,Automatic,gold,9211500
Toyota,Corolla,2008,202796,Nigerian used,D,Petrol,Automatic,black,1505000
Nissan,Pathfinder,1998,153403,Nigerian used,E,Petrol,Automatic,black,585000
Hyundai,I10,2015,31107,Nigerian used,C,Petrol,Manual,black,1850000
Saturn,VUE,2009,144882,Foreign used,C,Petrol,Automatic,black,2770000
Toyota,Camry,1993,162023,Nigerian used,E,Petrol,Automatic,green,470000
Toyota,Rav4,2011,35434,Nigerian used,C,Petrol,Automatic,silver,3230000
Toyota,Matrix,2007,299999,Nigerian used,D,Petrol,Automatic,black,1390000
Lexus,Rx 300,2002,167987,Foreign used,D,Petrol,Automatic,gold,2183500
Lexus,Gx,2006,40600,Nigerian used,E,Petrol,Automatic,black,3460000
Honda,Accord,2011,65185,Foreign used,C,Petrol,Automatic,grey,3057500
Nissan,Quest,2000,111835,Nigerian used,C,Petrol,Automatic,silver,608000
Volkswagen,Jetta,2012,80638,Nigerian used,C,Petrol,Automatic,grey,1907500
Lexus,Es,2002,239282,Foreign used,D,Petrol,Automatic,silver,2080000
Infiniti,G,2002,120001,Nigerian used,D,Petrol,Automatic,gold,470000
Mercedes-Benz,Glk350,2010,169880,Nigerian used,C,Petrol,Automatic,grey,4610000
Nissan,Pathfinder,2008,312836,Foreign used,C,Petrol,Automatic,black,2310000
Land Rover,Lr3,2007,90,Foreign used,C,Petrol,Automatic,grey,2885000
Ford,Explorer,2017,38027,Foreign used,C,Petrol,Automatic,black,16685000
Ford,Explorer,2011,79920,Nigerian used,D,Petrol,Automatic,red,4035000
Toyota,HiAce,2019,0,New,A,Diesel,Manual,white,29000000
Nissan,Pathfinder,2002,1,Nigerian used,D,Petrol,Automatic,black,687350
Toyota,Tacoma,2002,187811,Nigerian used,D,Petrol,Automatic,silver,1620000
Honda,Pilot,2003,208883,Nigerian used,D,Petrol,Automatic,silver,1045000
Toyota,Camry,1992,299383,Nigerian used,D,Petrol,Automatic,green,412500
Ford,Taurus,2011,106061,Nigerian used,D,Petrol,Automatic,black,1735000
Toyota,Corolla,2011,98586,Foreign used,E,Petrol,Automatic,black,3460000
Mercedes-Benz,Ml350,2014,84144,Foreign used,C,Petrol,Automatic,silver,12660000
Honda,Civic,2009,124223,Foreign used,D,Petrol,Automatic,white,1965000
Honda,Accord,2013,62038,Nigerian used,E,Petrol,Automatic,grey,2770000
Ford,Edge,2014,43384,Nigerian used,B,Petrol,Automatic,black,6335000
Land Rover,HSE,2007,159845,Nigerian used,D,Petrol,Automatic,white,1976500
Acura,Mdx,2006,113602,Foreign used,C,Petrol,Automatic,grey,2080000
Mazda,Cx-9,2011,122405,Foreign used,C,Petrol,Automatic,red,4610000
Toyota,Corolla,2009,82200,Foreign used,C,Petrol,Automatic,black,2770000
Toyota,Corolla,2006,258070,Foreign used,D,Petrol,Automatic,black,2196500
Hyundai,Sonata,2008,78672,Nigerian used,C,Petrol,Automatic,grey,1771000
Toyota,Camry,2010,613042,Foreign used,E,Petrol,Automatic,grey,3000000
Mercedes-Benz,Ml350,2012,107068,Nigerian used,C,Petrol,Automatic,brown,6910000
Honda,Cr-V,2006,389035,Foreign used,C,Petrol,Automatic,black,1850000
GAC,GA3-S,2017,7148,Nigerian used,C,Petrol,Automatic,black,3460000
Nissan,Sentra,2013,176343,Nigerian used,D,Petrol,Automatic,grey,2310000
Toyota,Corolla,2018,3814,Foreign used,C,Petrol,Automatic,black,10360000
Toyota,Corolla,2016,41649,Foreign used,D,Petrol,Automatic,grey,5185000
Honda,Accord,2006,297484,Nigerian used,E,Petrol,Automatic,grey,700000
Kia,Sorento,2006,194097,Nigerian used,E,Petrol,Automatic,blue,1735000
Peugeot,407,2005,228099,Nigerian used,C,Petrol,Automatic,red,987500
Toyota,Highlander,2018,6324,Nigerian used,E,Petrol,Automatic,grey,13810000
Mercedes-Benz,C300,2008,168915,Nigerian used,D,Petrol,Automatic,blue,2655000
Lexus,Gx,2005,1103098,Nigerian used,C,Petrol,Automatic,blue,5760000
Lexus,Gx,2003,85187,Nigerian used,D,Petrol,Automatic,black,2310000
Mercedes-Benz,Ml350,2006,181464,Foreign used,C,Petrol,Automatic,black,4035000
Mercedes-Benz,C240,2003,181079,Nigerian used,C,Petrol,Automatic,gold,1505000
Nissan,Pathfinder,2005,100896,Nigerian used,D,Petrol,Automatic,ash,1045000
Nissan,Altima,2006,106316,Nigerian used,E,Petrol,Automatic,grey,815000
Volkswagen,Passat,2013,64230,Foreign used,D,Petrol,Automatic,grey,4611500
Volkswagen,Touareg,2004,0,Nigerian used,D,Petrol,Automatic,silver,1276500
Honda,Jazz,2014,67963,Nigerian used,C,Petrol,Automatic,black,2311500
Ford,Explorer,2004,211997,Nigerian used,D,Petrol,Automatic,silver,700000
Toyota,Camry,2007,48286,Nigerian used,E,Petrol,Automatic,grey,1736500
Nissan,X-Trail,2009,103388,Nigerian used,E,Petrol,Automatic,gold,1850000
Honda,Odyssey,2002,165996,Foreign used,E,Petrol,Automatic,silver,1529500
Lexus,Rx,2005,242934,Nigerian used,D,Hybrid,Automatic,silver,2885000
Lexus,Es,2002,174811,Foreign used,C,Petrol,Automatic,grey,1909000
Dodge,Ram,2000,210731,Nigerian used,D,Petrol,Automatic,silver,989000
Mercedes-Benz,C230,2006,320104,Foreign used,C,Petrol,Automatic,black,1966500
Peugeot,307,2004,782892,Nigerian used,D,Petrol,Manual,silver,585000
Honda,Accord,2007,129454,Nigerian used,D,Petrol,Automatic,silver,1495000
Land Rover,HSE,2010,114950,Nigerian used,C,Petrol,Automatic,white,4191000
Ford,Escape,2006,178079,Nigerian used,C,Hybrid,Automatic,red,1045000
Ford,F-150,2002,220163,Nigerian used,E,Petrol,Automatic,green,1990000
Mercedes-Benz,Ml350,2006,150753,Foreign used,C,Petrol,Automatic,wine,3970000
Toyota,Camry,2007,96307,Nigerian used,E,Petrol,Automatic,gold,2211000
Ford,Expedition,2008,84607,Nigerian used,E,Petrol,Automatic,black,2310000
Honda,Accord,2015,15043,Nigerian used,B,Petrol,Automatic,black,7160000
Toyota,Land Cruiser,2008,150813,Nigerian used,C,Petrol,Automatic,green,8811000
Toyota,Highlander,2003,178066,Nigerian used,C,Petrol,Automatic,gold,1965000
Mazda,Cx-9,2007,127043,Foreign used,D,Petrol,Automatic,black,2770000
Infiniti,i35,2008,170168,Nigerian used,C,Petrol,Automatic,blue,2210000
Lexus,Es 350,2007,159464,Nigerian used,D,Petrol,Automatic,silver,2760000
Dodge,Durango,2002,245513,Nigerian used,D,Petrol,Automatic,silver,561000
Land Rover,Range Rover Sport,2012,93927,Nigerian used,C,Petrol,Automatic,white,5950000
Mercedes-Benz,Gl550,2012,51814,Foreign used,C,Petrol,Automatic,white,9828500
Mercedes-Benz,CLS 350,2005,166106,Nigerian used,D,Petrol,Automatic,black,1331000
King,Long,2013,800000,Nigerian used,E,Petrol,Manual,white,1334000
Audi,A4,1997,176210,Nigerian used,C,Petrol,Manual,green,561000
Toyota,Camry,2011,131268,Nigerian used,D,Petrol,Automatic,grey,2885000
Nissan,Maxima,2004,91116,Nigerian used,D,Petrol,Automatic,grey,1441000
Nissan,Pathfinder,2007,147940,Foreign used,C,Petrol,Automatic,grey,1991000
Toyota,Corolla,2016,47301,Foreign used,D,Petrol,Automatic,silver,5181000
Mercedes-Benz,C240,2001,0,Nigerian used,D,Petrol,Automatic,red,1850000
Volkswagen,Passat,2012,155182,Nigerian used,D,Petrol,Automatic,black,3200000
Honda,Civic,2017,7188,Nigerian used,D,Petrol,Automatic,grey,5730000
Mercedes-Benz,C230,2004,154790,Foreign used,D,Petrol,Automatic,silver,1385000
Toyota,Venza,2013,105181,Foreign used,C,Petrol,Automatic,black,5620000
Toyota,Corolla,2017,9852,Foreign used,D,Petrol,Automatic,black,5950000
Peugeot,406,2003,99999,Nigerian used,C,Petrol,Manual,silver,1220000
Peugeot,406,2002,324556,Nigerian used,D,Petrol,Automatic,grey,890000
Toyota,Corolla,2012,108003,Nigerian used,C,Petrol,Automatic,blue,3310000
Nissan,Rogue,2008,130683,Foreign used,E,Petrol,Automatic,black,1990000
Opel,Omega,1997,207165,Nigerian used,E,Petrol,Manual,wine,395000
Toyota,Camry,1998,253183,Nigerian used,D,Petrol,Automatic,wine,615000
Nissan,X-Trail,2006,136750,Nigerian used,E,Petrol,Automatic,ash,1001000
Nissan,Maxima,1999,134278,Nigerian used,E,Petrol,Automatic,gold,561000
Toyota,Rav4,2011,76966,Foreign used,D,Petrol,Automatic,black,4191000
Mercedes-Benz,E350,2006,65103,Nigerian used,D,Petrol,Automatic,silver,1991000
Chevrolet,Trailblazer,2005,75755,Nigerian used,D,Petrol,Automatic,grey,3310000
Nissan,Titan,2006,124928,Nigerian used,C,Petrol,Automatic,silver,2211000
Mercedes-Benz,S500,1999,210476,Nigerian used,D,Petrol,Automatic,silver,505000
Toyota,Corolla,2017,56754,Foreign used,D,Petrol,Automatic,red,7050000
Land Rover,Range Rover Sport,2010,0,Nigerian used,C,Petrol,Automatic,grey,4960000
Toyota,Avalon,1998,311152,Nigerian used,D,Petrol,Automatic,black,649000
Peugeot,406,2000,122343,Nigerian used,D,Petrol,Automatic,blue,946000
Toyota,Sienna,2005,181650,Nigerian used,C,Petrol,Automatic,gold,2211000
Land Rover,Range Rover Sport,2006,57234,Nigerian used,D,Petrol,Automatic,grey,2541500
Mercedes-Benz,E350,2010,42202,Foreign used,C,Petrol,Automatic,black,6061000
Honda,Accord,2015,69231,Foreign used,C,Petrol,Automatic,wine,5511000
Volvo,V40,1999,216849,Nigerian used,D,Petrol,Manual,green,586500
Volkswagen,Passat,2003,168020,Foreign used,D,Petrol,Manual,silver,1187000
Ford,Edge,2008,232069,Nigerian used,D,Petrol,Automatic,grey,1551000
Volvo,Xc90,2004,111996,Nigerian used,C,Petrol,Automatic,black,1111000
Ford,Freestyle,2005,113943,Nigerian used,C,Petrol,Automatic,white,836000
Acura,Tl,2000,189238,Nigerian used,D,Petrol,Automatic,black,470000
Acura,Mdx,2005,259581,Nigerian used,C,Petrol,Automatic,green,1606000
Kia,Sorento,2005,188403,Nigerian used,E,Petrol,Automatic,gold,1661000
Land Rover,Range Rover Sport,2014,33990,Nigerian used,B,Diesel,Automatic,grey,19811000
Mitsubishi,Space Wagon,2000,111265,Nigerian used,D,Petrol,Automatic,blue,781000
Mazda,Mpv,2001,142280,Nigerian used,E,Petrol,Automatic,green,781000
Mercedes-Benz,Ml350,2006,174447,Nigerian used,C,Petrol,Automatic,black,2980000
Toyota,Avalon,2010,142615,Foreign used,C,Petrol,Automatic,black,3861000
Honda,Accord,2008,118145,Nigerian used,D,Petrol,Automatic,black,1331000
Lexus,Ls,2007,134129,Foreign used,C,Petrol,Automatic,blue,4521000
Honda,Accord,2006,160880,Nigerian used,D,Petrol,Automatic,gold,1331000
Toyota,Tundra,2007,53170,Nigerian used,C,Petrol,Automatic,black,6611000
Acura,Tsx,2009,180864,Foreign used,D,Petrol,Automatic,black,2651000
Honda,Accord,2014,85558,Foreign used,C,Petrol,Automatic,silver,4931000
Mercedes-Benz,E320,1999,5050,Foreign used,C,Petrol,Automatic,silver,1446000
Toyota,Camry,2007,99867,Foreign used,C,Petrol,Automatic,blue,2676000
Mercedes-Benz,C200,1996,239700,Foreign used,D,Petrol,Automatic,black,1000000
BMW,5 Series,2017,10561,Nigerian used,B,Petrol,Automatic,silver,27511000
Lexus,Rx 300,1999,223027,Foreign used,E,Petrol,Automatic,silver,1679000
Mercedes-Benz,Clk220,1998,300756,Nigerian used,E,Petrol,Automatic,green,781000
Mercedes-Benz,E350,2007,180136,Foreign used,C,Petrol,Automatic,grey,2210000
Honda,Cr-V,2000,157607,Nigerian used,E,Petrol,Manual,green,561000
Toyota,Rav4,2007,156231,Nigerian used,E,Petrol,Automatic,gold,2761000
Toyota,Solara,2004,98794,Nigerian used,E,Petrol,Automatic,blue,1441000
Toyota,Sienna,2000,207385,Nigerian used,E,Petrol,Automatic,gold,725000
Honda,Accord,2013,96510,Foreign used,C,Petrol,Automatic,black,4191000
Nissan,Titan,2005,170889,Foreign used,E,Petrol,Automatic,black,3310000
Mercedes-Benz,Ml350,2006,105098,Nigerian used,C,Petrol,Automatic,blue,2761000
Nissan,Serena,1994,186959,Nigerian used,D,Petrol,Manual,red,451000
Toyota,Camry,2002,222126,Nigerian used,E,Petrol,Automatic,silver,1001000
Land Rover,Range Rover Sport,2014,25803,Nigerian used,B,Petrol,Automatic,gold,14311000
Honda,Pilot,2008,220573,Foreign used,E,Petrol,Automatic,black,2211000
Lexus,Gx,2008,98703,Nigerian used,D,Petrol,Automatic,black,2761000
Toyota,Avalon,2005,198065,Foreign used,E,Petrol,Automatic,gold,2211000
Nissan,Pathfinder,2007,314721,Nigerian used,E,Petrol,Automatic,black,1991000
Jeep,Liberty,2003,117310,Nigerian used,D,Petrol,Automatic,silver,780000
Toyota,Rav4,2008,110734,Foreign used,E,Petrol,Automatic,black,3036000
Toyota,Rav4,2019,13028,Foreign used,C,Petrol,Automatic,black,9911000
Toyota,Sienna,2007,205817,Nigerian used,C,Petrol,Automatic,gold,1991000
Hyundai,Ix35,2011,101489,Nigerian used,D,Petrol,Automatic,black,2541000
Honda,Civic,2012,159405,Nigerian used,D,Petrol,Automatic,grey,1661000
Acura,Rl,2008,136741,Foreign used,C,Petrol,Automatic,gold,1991000
Toyota,4Runner,2004,249131,Nigerian used,E,Petrol,Automatic,silver,1551000
Suzuki,Alto,2019,1,New,A,Petrol,Manual,gold,4000000
Kia,Rio,2017,9578,Nigerian used,B,Petrol,Automatic,red,3311000
BMW,X6,2008,85262,Nigerian used,C,Petrol,Automatic,wine,5761500
Land Rover,Freelander,2002,99543,Nigerian used,E,Petrol,Manual,green,471500
Toyota,Avalon,2008,184497,Foreign used,C,Petrol,Automatic,black,2760000
Toyota,Camry,2008,82433,Foreign used,D,Petrol,Automatic,white,2760000
Nissan,NV350,2015,260198,Nigerian used,E,Petrol,Manual,white,3311000
Honda,Pilot,2003,189203,Nigerian used,C,Petrol,Automatic,blue,1551000
Kia,Rio,2012,122259,Nigerian used,C,Petrol,Manual,grey,1331000
Mitsubishi,Endeavor,2004,80739,Nigerian used,D,Petrol,Automatic,black,816500
Toyota,Avensis,2003,267609,Foreign used,C,Petrol,Manual,blue,1936000
Volvo,S60,2007,212655,Nigerian used,D,Petrol,Automatic,blue,670000
Cadillac,Srx,2007,108733,Nigerian used,D,Petrol,Automatic,gold,1110000
Lincoln,Navigator,2003,225338,Foreign used,E,Petrol,Automatic,black,1111000
Volkswagen,CC,2013,78944,Nigerian used,C,Petrol,Automatic,grey,4411000
Toyota,Land Cruiser Prado,2009,119918,Nigerian used,D,Petrol,Automatic,black,2431000
Toyota,4Runner,2003,190457,Nigerian used,C,Petrol,Automatic,silver,1551000
Toyota,4Runner,1999,51614,Nigerian used,E,Petrol,Automatic,black,891000
Ford,Focus,2014,88082,Foreign used,E,Petrol,Automatic,grey,3091000
Toyota,Highlander,2004,194589,Nigerian used,C,Petrol,Automatic,black,1936000
Mercedes-Benz,E280,2008,87047,Nigerian used,E,Petrol,Automatic,black,1660000
Honda,Accord,2003,209377,Nigerian used,D,Petrol,Automatic,gold,945000
Audi,Q7,2014,18634,Nigerian used,B,Petrol,Automatic,black,8060000
Toyota,Camry,1997,0,Nigerian used,E,Petrol,Automatic,black,616000
Honda,Accord,2003,1,Nigerian used,D,Petrol,Automatic,wine,726000
Mazda,Cx-7,2011,164712,Nigerian used,D,Petrol,Automatic,black,2651000
Nissan,Maxima,2002,260522,Nigerian used,E,Petrol,Automatic,blue,451000
Toyota,Sienna,2010,71333,Nigerian used,D,Petrol,Automatic,blue,2211000
Acura,Mdx,2003,186513,Nigerian used,E,Petrol,Automatic,black,1331000
Honda,Odyssey,2005,162291,Nigerian used,C,Petrol,Automatic,silver,1331000
Mercedes-Benz,C300,2012,77915,Nigerian used,C,Petrol,Automatic,black,4411000
Toyota,Vitz,2007,6589,Nigerian used,C,Petrol,Automatic,black,1111000
Honda,Odyssey,2005,219998,Foreign used,D,Petrol,Automatic,green,1330000
Volkswagen,Golf,1996,0,Nigerian used,D,Petrol,Manual,red,781000
Honda,Accord,2017,68624,Foreign used,D,Petrol,Automatic,white,6611000
Infiniti,G,2007,207602,Foreign used,C,Petrol,Automatic,black,1771000
Nissan,Pathfinder,2005,112666,Nigerian used,D,Petrol,Automatic,black,1621500
Nissan,Pathfinder,2001,173398,Nigerian used,E,Petrol,Automatic,gold,561000
Lexus,Es,2005,71206,Foreign used,C,Petrol,Automatic,white,2541000
Toyota,Carina,1995,183586,Nigerian used,D,Petrol,Manual,grey,403500
Peugeot,307,2004,101290,Foreign used,E,Petrol,Manual,silver,1331000
Suzuki,Swift,2019,1,New,A,Petrol,Manual,red,7000000
Honda,Accord,2004,306601,Nigerian used,D,Petrol,Automatic,green,750000
BMW,X6,2008,49598,Nigerian used,C,Petrol,Automatic,silver,9911000
Volkswagen,Passat,2010,61710,Nigerian used,E,Petrol,Automatic,black,1661000
Suzuki,Swift,2018,62,New,A,Petrol,Automatic,black,7100000
Mercedes-Benz,E220,1997,380270,Nigerian used,E,Petrol,Automatic,black,341000
Land Rover,Range Rover Sport,2008,162918,Nigerian used,C,Petrol,Automatic,black,3311000
Toyota,Avalon,2006,0,Nigerian used,D,Petrol,Automatic,black,1110000
Mercedes-Benz,GLA250,2016,25221,Nigerian used,E,Petrol,Automatic,black,6611000
Kia,Rio,2014,224323,Nigerian used,E,Petrol,Manual,black,891000
Honda,Accord,2003,165955,Nigerian used,D,Petrol,Automatic,gold,711500
Mercedes-Benz,E320,2003,272743,Foreign used,C,Petrol,Automatic,grey,1991000
Peugeot,407,2006,240163,Nigerian used,C,Petrol,Automatic,blue,1450000
Toyota,Corolla,2014,64447,Foreign used,C,Petrol,Automatic,grey,4961000
Suzuki,Vitara,2019,1,New,A,Petrol,Automatic,gold,13000000
Toyota,Highlander,2008,60102,Foreign used,D,Petrol,Automatic,black,4961000
Mazda,Tribute,2003,144312,Nigerian used,E,Petrol,Automatic,green,836000
Honda,Cr-V,1999,111970,Nigerian used,E,Petrol,Automatic,white,561000
Mazda,Tribute,2003,241782,Nigerian used,D,Petrol,Automatic,black,671000
Peugeot,406,2000,0,Nigerian used,D,Petrol,Manual,red,396000
Lexus,Es,2010,170403,Foreign used,D,Petrol,Automatic,white,3861000
Toyota,Corolla,2014,62036,Foreign used,C,Petrol,Automatic,grey,4411000
Nissan,Altima,2014,39122,Nigerian used,C,Petrol,Automatic,black,6611000
Toyota,Corolla,2016,64899,Foreign used,E,Petrol,Automatic,white,4851000
Mercedes-Benz,C230,2006,195590,Foreign used,C,Petrol,Automatic,black,2211000
Acura,Mdx,2006,123698,Nigerian used,E,Petrol,Automatic,grey,1551000
Lexus,Rx 300,1999,229105,Nigerian used,D,Petrol,Automatic,grey,891000
Toyota,4Runner,2007,255858,Nigerian used,D,Petrol,Automatic,blue,1331000
Toyota,Corolla,2016,47039,Foreign used,D,Petrol,Automatic,black,4851000
Kia,Sedona,2005,154669,Foreign used,D,Petrol,Automatic,blue,1331000
Toyota,Camry,1998,239702,Nigerian used,D,Petrol,Automatic,gold,506000
Toyota,Corolla,2003,195200,Nigerian used,E,Petrol,Automatic,red,1661000
Kia,Sorento,2005,140279,Nigerian used,D,Petrol,Automatic,black,1661000
Chrysler,Sebring,2008,104098,Foreign used,D,Petrol,Automatic,silver,3091000
Nissan,Maxima,1999,189340,Nigerian used,D,Petrol,Automatic,green,561000
Peugeot,206,2001,69280,Nigerian used,E,Petrol,Automatic,blue,726000
Honda,Pilot,2012,170877,Foreign used,C,Petrol,Automatic,grey,4301000
Toyota,Corolla,2016,20054,Foreign used,B,Petrol,Automatic,red,6061000
Toyota,Corolla,2008,85006,Nigerian used,D,Petrol,Automatic,silver,1661000
Mercedes-Benz,B180,2006,176479,Nigerian used,C,Petrol,Automatic,grey,2101000
Volkswagen,Passat,2007,155649,Nigerian used,D,Petrol,Automatic,blue,1331000
Lexus,Gx,2006,103462,Foreign used,C,Petrol,Automatic,silver,6391000
Lexus,Rx 330,2004,167261,Nigerian used,C,Petrol,Automatic,grey,2761000
Acura,Mdx,2001,195138,Foreign used,E,Petrol,Automatic,green,1441000
Ford,Econoline,1998,169106,Nigerian used,E,Petrol,Automatic,black,1661000
Mercedes-Benz,E320,2002,0,Nigerian used,D,Petrol,Automatic,grey,1771000
Mercedes-Benz,C320,2001,101348,Foreign used,C,Petrol,Automatic,black,1936000
Mercedes-Benz,C280,2006,164041,Foreign used,C,Petrol,Automatic,silver,2871000
Land Rover,Freelander,2002,112004,Nigerian used,E,Petrol,Automatic,blue,781000
Lexus,Rx 330,2004,151659,Nigerian used,C,Petrol,Automatic,silver,2431000
Mercedes-Benz,C300,2013,79807,Foreign used,C,Petrol,Automatic,silver,6611000
Toyota,Sequoia,2006,100419,Nigerian used,C,Petrol,Automatic,black,2210000
Honda,Accord,2003,215974,Foreign used,C,Petrol,Automatic,gold,1606000
Mercedes-Benz,S550,2010,52231,Foreign used,B,Petrol,Automatic,black,13210000
Toyota,Camry,2002,253100,Nigerian used,C,Petrol,Automatic,green,1331000
Lexus,Gs,2001,223286,Nigerian used,E,Petrol,Automatic,gold,1001000
